fetchedAtUTC,LastUpdatedTime,location_address,location_name,location_longtitude,location_latitude,location_postalCode,location_locationId,location_status,location_status_desc,cp_status,cp_status_desc,cp_operatingHours,cp_operator,cp_position,cp_name,cp_id,plug_plugType,plug_powerRating,plug_chargingSpeed,plug_current,plug_price,plug_priceType,ev_id,evCpId,ev_status,ev_status_desc
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,142A PASIR RIS STREET 11 SINGAPORE 511142,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,103.959758,1.362839,511142,,,Unknown/Not Provided,1,Available,,STRIDES YTL PTE. LTD.,L3A 129,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6781,kWh,,R122902D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,142A PASIR RIS STREET 11 SINGAPORE 511142,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,103.959758,1.362839,511142,,,Unknown/Not Provided,1,Available,,STRIDES YTL PTE. LTD.,L3A 127,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6781,kWh,,R122900G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,142A PASIR RIS STREET 11 SINGAPORE 511142,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,103.959758,1.362839,511142,,,Unknown/Not Provided,0,Occupied,,STRIDES YTL PTE. LTD.,L3A 128,BLK 142A PASIR RIS STREET 11 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6781,kWh,,R122901R-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L4 50,CLARKE QUAY,,Type 2,22,,AC,0.7412,kWh,,R114861R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,100,Not Available,,TOTALENERGIES CHARGING SERVICES SINGAPORE PTE. LTD.,L3 -,CLARKE QUAY,,Type 2,3.7,,AC,,,,R102178E-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,100,Not Available,,TOTALENERGIES CHARGING SERVICES SINGAPORE PTE. LTD.,L3 -,CLARKE QUAY,,Type 2,3.7,,AC,,,,R102178E-001,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,100,Not Available,,TOTALENERGIES CHARGING SERVICES SINGAPORE PTE. LTD.,L3 -,CLARKE QUAY,,Type 2,3.7,,AC,,,,R102179K-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,100,Not Available,,TOTALENERGIES CHARGING SERVICES SINGAPORE PTE. LTD.,L3 -,CLARKE QUAY,,Type 2,3.7,,AC,,,,R102179K-001,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L4 49,CLARKE QUAY,,Type 2,22,,AC,0.7412,kWh,,R114859D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L4 51 & 52,CLARKE QUAY,,Combo 2,50,,DC,0.8284,kWh,,R114858R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3E RIVER VALLEY ROAD SINGAPORE 179024,CLARKE QUAY,103.846728,1.290314,179024,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L4 51 & 52,CLARKE QUAY,,Combo 2,50,,DC,0.8284,kWh,,R114858R-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,207A BISHAN STREET 23 SINGAPORE 571207,BLK 207A BISHAN STREET 23,103.848309,1.355154,571207,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3B 122,BLK 207A BISHAN STREET 23,,Type 2,7.4,,AC,0.6758,kWh,,R124121C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,207A BISHAN STREET 23 SINGAPORE 571207,BLK 207A BISHAN STREET 23,103.848309,1.355154,571207,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3B 124,BLK 207A BISHAN STREET 23,,Type 2,7.4,,AC,0.6758,kWh,,R124123R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,207A BISHAN STREET 23 SINGAPORE 571207,BLK 207A BISHAN STREET 23,103.848309,1.355154,571207,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3B 123,BLK 207A BISHAN STREET 23,,Type 2,7.4,,AC,0.6758,kWh,,R124122G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 2,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112707G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 9,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112714A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 11,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112716K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 1,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112706C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 3,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112708R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 6,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112711R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 4,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112709D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 7,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112712D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 12,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112717B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 10,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112715E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 5,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112710G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,113 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650113,BLK 111/132 BUKIT BATOK WEST AVENUE 6,103.746309,1.349872,650113,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 8,BLK 111/132 BUKIT BATOK WEST AVENUE 6,,Type 2,7,,AC,0.6750,kWh,,R112713H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,640A JURONG WEST STREET 61 SINGAPORE 641640,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.696043,1.339733,641640,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 159,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R101213Z-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,640A JURONG WEST STREET 61 SINGAPORE 641640,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.696043,1.339733,641640,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 161,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R101217D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,640A JURONG WEST STREET 61 SINGAPORE 641640,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.696043,1.339733,641640,,,Unknown/Not Provided,0,Occupied,,COMFORTDELGRO ENGIE PTE. LTD.,L3 160,BLK 640A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R101216R-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,556 ANG MO KIO AVENUE 10 SINGAPORE 560556,CHENG SAN PLACE,103.857625,1.372032,560556,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 77B,CHENG SAN PLACE,,Type 2,7,,AC,0.6750,kWh,,R118327D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,556 ANG MO KIO AVENUE 10 SINGAPORE 560556,CHENG SAN PLACE,103.857625,1.372032,560556,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 76,CHENG SAN PLACE,,Type 2,7,,AC,0.6750,kWh,,R118325G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,556 ANG MO KIO AVENUE 10 SINGAPORE 560556,CHENG SAN PLACE,103.857625,1.372032,560556,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 77A,CHENG SAN PLACE,,Type 2,7,,AC,0.6750,kWh,,R118326R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,558 ANG MO KIO AVENUE 10 SINGAPORE 560558,BLK 558/560 ANG MO KIO STREET 54,103.859417,1.371029,560558,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 41,BLK 558/560 ANG MO KIO STREET 54,,Type 2,7,,AC,0.6700,kWh,,R108115F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,558 ANG MO KIO AVENUE 10 SINGAPORE 560558,BLK 558/560 ANG MO KIO STREET 54,103.859417,1.371029,560558,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 43,BLK 558/560 ANG MO KIO STREET 54,,Type 2,7,,AC,0.6700,kWh,,R108119R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,558 ANG MO KIO AVENUE 10 SINGAPORE 560558,BLK 558/560 ANG MO KIO STREET 54,103.859417,1.371029,560558,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 42,BLK 558/560 ANG MO KIO STREET 54,,Type 2,7,,AC,0.6700,kWh,,R108118G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,559 ANG MO KIO AVENUE 10 SINGAPORE 560559,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,103.857797,1.37133,560559,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 -,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,,Type 2,3.7,,AC,0.6750,kWh,,R101704R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,559 ANG MO KIO AVENUE 10 SINGAPORE 560559,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,103.857797,1.37133,560559,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 -,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,,Type 2,3.7,,AC,0.6750,kWh,,R101702C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,559 ANG MO KIO AVENUE 10 SINGAPORE 560559,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,103.857797,1.37133,560559,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 -,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,,Type 2,3.7,,AC,0.6750,kWh,,R101702C-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,559 ANG MO KIO AVENUE 10 SINGAPORE 560559,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,103.857797,1.37133,560559,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L1 -,BLK 555/559 ANG MO KIO STREET 54 CHENG SAN PLACE,,Type 2,3.7,,AC,0.6750,kWh,,R101704R-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,5 CHANGI VILLAGE ROAD SINGAPORE 500005,BLK 5 CHANGI VILLAGE ROAD,103.986487,1.389983,500005,,,Unknown/Not Provided,1,Available,,STRIDES YTL PTE. LTD.,L1 4,BLK 5 CHANGI VILLAGE ROAD,,Type 2,7.4,,AC,0.6781,kWh,,R117677F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,5 CHANGI VILLAGE ROAD SINGAPORE 500005,BLK 5 CHANGI VILLAGE ROAD,103.986487,1.389983,500005,,,Unknown/Not Provided,1,Available,,STRIDES YTL PTE. LTD.,L1 3,BLK 5 CHANGI VILLAGE ROAD,,Type 2,7.4,,AC,0.6781,kWh,,R117676B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,5 CHANGI VILLAGE ROAD SINGAPORE 500005,BLK 5 CHANGI VILLAGE ROAD,103.986487,1.389983,500005,,,Unknown/Not Provided,1,Available,,STRIDES YTL PTE. LTD.,L1 5,BLK 5 CHANGI VILLAGE ROAD,,Type 2,7.4,,AC,0.6781,kWh,,R117678Z-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,150 BUKIT TIMAH ROAD SINGAPORE 229846,SHELL NEWTON HOPPER,103.843175,1.311305,229846,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L01 INSIDE SHELL STATION,SHELL NEWTON HOPPER,,Combo 2,50,,DC,0.7700,kWh,,R107742Z-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,150 BUKIT TIMAH ROAD SINGAPORE 229846,SHELL NEWTON HOPPER,103.843175,1.311305,229846,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L01 INSIDE SHELL STATION,SHELL NEWTON HOPPER,,Type 2,43,,AC,,,,R107742Z-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,410 FERNVALE ROAD SINGAPORE 790410,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),103.876533,1.390316,790410,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 154,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),,Type 2,7,,AC,0.6700,kWh,,R106648H-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,410 FERNVALE ROAD SINGAPORE 790410,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),103.876533,1.390316,790410,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 153,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),,Type 2,7,,AC,0.6700,kWh,,R106646R-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,410 FERNVALE ROAD SINGAPORE 790410,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),103.876533,1.390316,790410,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 155,BLK 410 FERNVALE ROAD ANG MO KIO TOWN COUNCIL (FERNVALE OFFICE),,Type 2,7,,AC,0.6700,kWh,,R106647D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,638A JURONG WEST STREET 61 SINGAPORE 641638,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.697582,1.342013,641638,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 98,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R103682R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,638A JURONG WEST STREET 61 SINGAPORE 641638,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.697582,1.342013,641638,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 100,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R103684H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,638A JURONG WEST STREET 61 SINGAPORE 641638,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,103.697582,1.342013,641638,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 99,BLK 638A JURONG WEST STREET 61 MULTI STOREY CAR PARK,,Type 2,7.4,,AC,0.6750,kWh,,R103683D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 145 & 146,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112778K-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 145 & 146,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112778K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 158 & 159,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112780E-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 158 & 159,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112780E-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 155 & 156,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112779B-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,991 UPPER JURONG ROAD SINGAPORE 630991,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,103.692442,1.335681,630991,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L3B 155 & 156,BLK 991 UPPER JURONG ROAD JURONG WEST JEWEL,,Type 2,7.4,,AC,0.6290,kWh,,R112779B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,87 GEYLANG EAST AVENUE 1 SINGAPORE 389753,BLK 124 TO 128 GEYLANG EAST AVENUE 1,103.887363,1.317501,389753,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 221,BLK 124 TO 128 GEYLANG EAST AVENUE 1,,Type 2,7.4,,AC,0.6758,kWh,,R112067H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,87 GEYLANG EAST AVENUE 1 SINGAPORE 389753,BLK 124 TO 128 GEYLANG EAST AVENUE 1,103.887363,1.317501,389753,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 497,BLK 124 TO 128 GEYLANG EAST AVENUE 1,,Type 2,7.4,,AC,0.6758,kWh,,R112066D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,87 GEYLANG EAST AVENUE 1 SINGAPORE 389753,BLK 124 TO 128 GEYLANG EAST AVENUE 1,103.887363,1.317501,389753,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 219,BLK 124 TO 128 GEYLANG EAST AVENUE 1,,Type 2,7.4,,AC,0.6758,kWh,,R112064G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,417 FERNVALE LINK SINGAPORE 790417,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,103.879899,1.391572,790417,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3A 45,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,,Type 2,7.4,,AC,0.6758,kWh,,R104277D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,417 FERNVALE LINK SINGAPORE 790417,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,103.879899,1.391572,790417,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3A 44,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,,Type 2,7.4,,AC,0.6758,kWh,,R104276R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,417 FERNVALE LINK SINGAPORE 790417,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,103.879899,1.391572,790417,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L3A 43,BLK 417 FERNVALE LINK FERNVALE RIVERWALK,,Type 2,7.4,,AC,0.6758,kWh,,R104275G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3 CLEANTECH LOOP SINGAPORE 637143,JTC CLEANTECH TWO @ CLEANTECH PARK,103.693447,1.355231,637143,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 69,JTC CLEANTECH TWO @ CLEANTECH PARK,,Type 2,22,,AC,0.6750,kWh,,R102524A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3 CLEANTECH LOOP SINGAPORE 637143,JTC CLEANTECH TWO @ CLEANTECH PARK,103.693447,1.355231,637143,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 67,JTC CLEANTECH TWO @ CLEANTECH PARK,,Type 2,22,,AC,0.6750,kWh,,R102522D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3 CLEANTECH LOOP SINGAPORE 637143,JTC CLEANTECH TWO @ CLEANTECH PARK,103.693447,1.355231,637143,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 70,JTC CLEANTECH TWO @ CLEANTECH PARK,,Type 2,22,,AC,0.6750,kWh,,R102526K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,3 CLEANTECH LOOP SINGAPORE 637143,JTC CLEANTECH TWO @ CLEANTECH PARK,103.693447,1.355231,637143,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 68,JTC CLEANTECH TWO @ CLEANTECH PARK,,Type 2,22,,AC,0.6750,kWh,,R102523H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,7 HOLLAND VILLAGE WAY SINGAPORE 275748,ONE HOLLAND VILLAGE,103.794146,1.311049,275748,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,"B1 191 , 192",ONE HOLLAND VILLAGE,,Combo 2,100,,DC,0.8284,kWh,,R109678A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,7 HOLLAND VILLAGE WAY SINGAPORE 275748,ONE HOLLAND VILLAGE,103.794146,1.311049,275748,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,"B1 191 , 192",ONE HOLLAND VILLAGE,,Combo 2,100,,DC,0.8284,kWh,,R109678A-002,1,Available
